1.106396465389816841e+00,7.784132682835613881e-01,6.193951320648193315e-01,5.303962199776260933e-01,4.246815747684902775e-01,3.858368851961913037e-01,3.572548931174808207e-01,3.548327620382661918e-01,3.573147684997982632e-01,3.036410356450963688e-01,3.001414465021203792e-01,3.124391630843833534e-01,2.817840520099357260e-01,2.992278119369789491e-01,3.017741616566975704e-01,2.827465117419207807e-01,3.089797960387336007e-01,2.792799463978520302e-01,2.480925708346896630e-01,2.329110053733543240e-01,2.204210923777686348e-01,2.187358635884744107e-01,2.176204498608907134e-01,2.153472144073910188e-01,2.136802346176571443e-01,2.126102386359815244e-01,2.117282150851355627e-01,2.089660646076555717e-01,2.088923481217137001e-01,2.064206432413171755e-01,2.059445373879538743e-01,2.062790785453937625e-01,2.049812476723282539e-01,2.047321973244349280e-01,2.043183498250113472e-01,2.050432242287529849e-01,2.041366974071220086e-01,2.047783244097674260e-01,2.042387268719849658e-01,2.035255817130759981e-01,2.034532129323040894e-01,2.031893285336317800e-01,2.051302467452155165e-01,2.036523082521226602e-01,2.031804626959341498e-01,2.080159355092931761e-01,2.043628348244561077e-01,2.037117471076824171e-01,2.031571683177241516e-01,2.028216064859319490e-01,2.027557773722542533e-01,2.032247044422008375e-01,2.028393390885105951e-01,2.030761393573549123e-01,2.026284125999168184e-01,2.030089596907297678e-01,2.028716886043548662e-01,2.025128059917025991e-01
2.076291049321492554e+00,2.719635620117187624e+00,2.236419035593668614e+00,1.614156893094380596e+00,1.581598323186238497e+00,9.752740832169850549e-01,9.241856416066487334e-01,6.875387485822042066e-01,6.354985626538595112e-01,4.697491606076558690e-01,9.592287635803222745e-01,7.311071483294169226e-01,5.273705124855041504e-01,5.690276130040486935e-01,4.739817206064860233e-01,5.647571674982706513e-01,1.194065531889597631e+00,4.119439335664113466e-01,4.155127731959025184e-01,4.131493528683980454e-01,4.037937156359354685e-01,3.932899244626363311e-01,3.864297425746917591e-01,3.824729629357656036e-01,3.816392779350280540e-01,3.789123376210530858e-01,3.744310323397318507e-01,3.734730625152588024e-01,3.747673213481902965e-01,3.771441475550333933e-01,3.767435455322265536e-01,3.767698224385579442e-01,3.766205279032389108e-01,3.768437588214874068e-01,3.765587723255157671e-01,3.757037941614786991e-01,3.753595491250356075e-01,3.755719033877054636e-01,3.748753507932027218e-01,3.740835034847259655e-01,3.740153396129607954e-01,3.743952000141143599e-01,3.739440838495890485e-01,3.743801840146382398e-01,3.741941428184509255e-01,3.739081311225891380e-01,3.741474894682566554e-01,3.743588443597157811e-01,3.740033145745595422e-01,3.736913645267486705e-01,3.736653117338816221e-01,3.741326522827148615e-01,3.736340292294820231e-01,3.736333378156025953e-01,3.734542238712310613e-01,3.733709442615509300e-01,3.732249848047892171e-01,3.732891837755838993e-01
