9.566666483879089355e-01
9.633333086967468262e-01
9.633333086967468262e-01
9.366666674613952637e-01
9.666666388511657715e-01
9.800000190734863281e-01
9.499999880790710449e-01
9.599999785423278809e-01
9.599999785423278809e-01
9.533333182334899902e-01
