9.599999785423278809e-01
9.599999785423278809e-01
9.666666388511657715e-01
9.499999880790710449e-01
9.599999785423278809e-01
9.766666889190673828e-01
9.666666388511657715e-01
9.700000286102294922e-01
9.533333182334899902e-01
9.533333182334899902e-01
